time,symbol,type,entry,volume,price,profit,commission,swap,magic,comment,position_id,order
1755528437,XAUUSD,0,1,0.04,3346.74,3.52,0.0,0.0,202408,[tp 3346.74],365657763,365662115
1755528517,XAUUSD,0,1,0.04,3346.52,3.52,0.0,0.0,202408,[tp 3346.52],365658360,365663357
1755528579,XAUUSD,1,0,0.05,3346.92,0.0,0.0,0.0,202408,EmpireIA,365663804,365663804
1755528737,XAUUSD,0,1,0.04,3346.46,3.52,0.0,0.0,202408,[tp 3346.46],365658896,365666467
1755528747,XAUUSD,0,1,0.05,3346.23,3.45,0.0,0.0,202408,[tp 3346.23],365663804,365666707
1755528943,XAUUSD,0,1,0.04,3345.86,3.7199999999999998,0.0,0.0,202408,[tp 3345.86],365661296,365669750
1755528943,XAUUSD,0,1,0.04,3345.96,3.24,0.0,0.0,202408,[tp 3345.96],365661852,365669754
1755528945,XAUUSD,0,1,0.04,3345.77,3.7199999999999998,0.0,0.0,202408,[tp 3345.77],365660132,365669871
1755529121,XAUUSD,1,0,0.03,3345.72,0.0,0.0,0.0,202408,EmpireIA,365674811,365674811
1755529180,XAUUSD,1,0,0.03,3345.55,0.0,0.0,0.0,202408,EmpireIA,365675633,365675633
1755529253,XAUUSD,1,0,0.03,3345.61,0.0,0.0,0.0,202408,EmpireIA,365676847,365676847
1755529299,XAUUSD,1,0,0.03,3345.79,0.0,0.0,0.0,202408,EmpireIA,365677474,365677474
1755529339,XAUUSD,0,1,0.03,3346.32,-2.31,0.0,0.0,202408,[sl 3346.32],365675633,365678284
1755529342,XAUUSD,0,1,0.03,3346.38,-1.98,0.0,0.0,202408,[sl 3346.38],365674811,365678317
1755529383,XAUUSD,0,1,0.03,3346.5,-2.13,0.0,0.0,202408,[sl 3346.50],365677474,365678848
1755529386,XAUUSD,0,1,0.03,3346.59,-2.94,0.0,0.0,202408,[sl 3346.59],365676847,365678888
1755529420,XAUUSD,1,0,0.03,3345.96,0.0,0.0,0.0,202408,EmpireIA,365679647,365679647
1755529480,XAUUSD,0,1,0.03,3347.04,-3.24,0.0,0.0,202408,[sl 3347.04],365679647,365680574
1755529779,XAUUSD,1,0,0.03,3346.45,0.0,0.0,0.0,202408,EmpireIA,365685464,365685464
1755529852,XAUUSD,0,1,0.03,3347.23,-2.34,0.0,0.0,202408,[sl 3347.23],365685464,365686598
1755530022,XAUUSD,0,0,0.02,3348.05,0.0,0.0,0.0,202408,EmpireIA,365689888,365689888
1755530091,XAUUSD,1,1,0.02,3347.09,-1.92,0.0,0.0,202408,[sl 3347.09],365689888,365690714
1755530320,XAUUSD,1,0,0.03,3345.83,0.0,0.0,0.0,202408,EmpireIA,365693960,365693960
1755530380,XAUUSD,1,0,0.03,3345.55,0.0,0.0,0.0,202408,EmpireIA,365694620,365694620
1755530428,XAUUSD,0,1,0.03,3346.61,-3.18,0.0,0.0,202408,[sl 3346.61],365694620,365695263
1755530428,XAUUSD,0,1,0.03,3346.74,-2.73,0.0,0.0,202408,[sl 3346.74],365693960,365695286
1755530439,XAUUSD,1,0,0.02,3346.25,0.0,0.0,0.0,202408,EmpireIA,365695460,365695460
1755530500,XAUUSD,1,0,0.02,3346.37,0.0,0.0,0.0,202408,EmpireIA,365696224,365696224
1755530542,XAUUSD,0,1,0.02,3347.35,-2.2,0.0,0.0,202408,[sl 3347.35],365695460,365696723
1755530542,XAUUSD,0,1,0.02,3347.45,-2.16,0.0,0.0,202408,[sl 3347.45],365696224,365696727
1755530559,XAUUSD,0,0,0.02,3347.6,0.0,0.0,0.0,202408,EmpireIA,365696989,365696989
1755530620,XAUUSD,1,0,0.02,3346.64,0.0,0.0,0.0,202408,EmpireIA,365697706,365697706
1755530636,XAUUSD,1,1,0.02,3346.44,-2.32,0.0,0.0,202408,[sl 3346.44],365696989,365697861
1755530679,XAUUSD,1,0,0.02,3345.88,0.0,0.0,0.0,202408,EmpireIA,365698418,365698418
1755530739,XAUUSD,1,0,0.02,3346.57,0.0,0.0,0.0,202408,EmpireIA,365699222,365699222
1755530846,XAUUSD,0,1,0.02,3347.38,-3.0,0.0,0.0,202408,[sl 3347.38],365698418,365700197
1755530921,XAUUSD,1,0,0.02,3347.08,0.0,0.0,0.0,202408,EmpireIA,365700973,365700973
1755530982,XAUUSD,1,0,0.02,3346.41,0.0,0.0,0.0,202408,EmpireIA,365701683,365701683
1755531040,XAUUSD,1,0,0.02,3346.05,0.0,0.0,0.0,202408,EmpireIA,365702578,365702578
1755531068,XAUUSD,0,1,0.02,3347.15,-2.2,0.0,0.0,202408,[sl 3347.15],365702578,365702878
1755531083,XAUUSD,0,1,0.02,3347.68,-2.08,0.0,0.0,202408,[sl 3347.68],365697706,365703128
1755531083,XAUUSD,0,1,0.02,3347.6,-2.06,0.0,0.0,202408,[sl 3347.60],365699222,365703130
1755531083,XAUUSD,0,1,0.02,3347.63,-1.1,0.0,0.0,202408,[sl 3347.63],365700973,365703133
1755531083,XAUUSD,0,1,0.02,3347.53,-2.24,0.0,0.0,202408,[sl 3347.53],365701683,365703135
1755531099,XAUUSD,0,0,0.02,3347.64,0.0,0.0,0.0,202408,EmpireIA,365703480,365703480
1755531159,XAUUSD,0,0,0.02,3347.3,0.0,0.0,0.0,202408,EmpireIA,365704556,365704556
1755531245,XAUUSD,1,1,0.02,3346.35,-2.58,0.0,0.0,202408,[sl 3346.35],365703480,365706118
1755531312,XAUUSD,1,1,0.02,3346.0,-2.6,0.0,0.0,202408,[sl 3346.00],365704556,365707270
1755531399,XAUUSD,0,0,0.02,3347.35,0.0,0.0,0.0,202408,EmpireIA,365709363,365709363
1755531470,XAUUSD,0,0,0.02,3347.84,0.0,0.0,0.0,202408,EmpireIA,365711435,365711435
1755531520,XAUUSD,0,0,0.02,3347.6,0.0,0.0,0.0,202408,EmpireIA,365712424,365712424
1755531579,XAUUSD,0,0,0.02,3347.75,0.0,0.0,0.0,202408,EmpireIA,365713550,365713550
1755531639,XAUUSD,0,0,0.02,3347.78,0.0,0.0,0.0,202408,EmpireIA,365714575,365714575
1755531699,XAUUSD,0,0,0.02,3348.88,0.0,0.0,0.0,202408,EmpireIA,365715577,365715577
1755531759,XAUUSD,0,0,0.02,3348.63,0.0,0.0,0.0,202408,EmpireIA,365716386,365716386
1755531822,XAUUSD,0,0,0.02,3348.27,0.0,0.0,0.0,202408,EmpireIA,365717166,365717166
1755531883,XAUUSD,0,0,0.02,3348.07,0.0,0.0,0.0,202408,EmpireIA,365718726,365718726
1755531911,XAUUSD,1,1,0.02,3347.31,-3.14,0.0,0.0,202408,[sl 3347.31],365715577,365719195
1755531912,XAUUSD,1,1,0.02,3347.27,-2.7199999999999998,0.0,0.0,202408,[sl 3347.27],365716386,365719237
1755531927,XAUUSD,1,1,0.02,3346.84,-2.86,0.0,0.0,202408,[sl 3346.84],365717166,365719526
1755531927,XAUUSD,1,1,0.02,3346.84,-2.46,0.0,0.0,202408,[sl 3346.84],365718726,365719532
1755531943,XAUUSD,1,0,0.02,3346.6,0.0,0.0,0.0,202408,EmpireIA,365719935,365719935
1755531999,XAUUSD,1,0,0.02,3347.07,0.0,0.0,0.0,202408,EmpireIA,365720733,365720733
1755532059,XAUUSD,1,0,0.02,3346.72,0.0,0.0,0.0,202408,EmpireIA,365722121,365722121
1755532085,XAUUSD,1,1,0.02,3346.45,-1.8,0.0,0.0,202408,[sl 3346.45],365709363,365722499
1755532086,XAUUSD,1,1,0.02,3346.43,-2.64,0.0,0.0,202408,[sl 3346.43],365713550,365722511
1755532086,XAUUSD,1,1,0.02,3346.41,-2.74,0.0,0.0,202408,[sl 3346.41],365714575,365722517
1755532094,XAUUSD,1,1,0.02,3346.12,-3.44,0.0,0.0,202408,[sl 3346.12],365711435,365722888
1755532094,XAUUSD,1,1,0.02,3346.07,-3.06,0.0,0.0,202408,[sl 3346.07],365712424,365722894
1755532120,XAUUSD,1,0,0.02,3346.61,0.0,0.0,0.0,202408,EmpireIA,365723729,365723729
1755532179,XAUUSD,1,0,0.02,3346.5,0.0,0.0,0.0,202408,EmpireIA,365724806,365724806
1755532239,XAUUSD,1,0,0.03,3346.39,0.0,0.0,0.0,202408,EmpireIA,365725707,365725707
1755532299,XAUUSD,1,0,0.03,3346.53,0.0,0.0,0.0,202408,EmpireIA,365726221,365726221
1755532448,XAUUSD,0,1,0.02,3345.46,3.22,0.0,0.0,202408,[tp 3345.46],365720733,365728948
1755532448,XAUUSD,0,1,0.03,3345.34,3.57,0.0,0.0,202408,[tp 3345.34],365726221,365728955
1755532452,XAUUSD,0,1,0.02,3344.89,3.42,0.0,0.0,202408,[tp 3344.89],365719935,365729470
1755532452,XAUUSD,0,1,0.02,3345.18,3.08,0.0,0.0,202408,[tp 3345.18],365722121,365729471
1755532452,XAUUSD,0,1,0.02,3344.94,3.34,0.0,0.0,202408,[tp 3344.94],365723729,365729473
1755532452,XAUUSD,0,1,0.02,3345.12,2.76,0.0,0.0,202408,[tp 3345.12],365724806,365729474
1755532452,XAUUSD,0,1,0.03,3344.92,4.41,0.0,0.0,202408,[tp 3344.92],365725707,365729478
1755532721,XAUUSD,1,0,0.02,3345.16,0.0,0.0,0.0,202408,EmpireIA,365737638,365737638
1755532783,XAUUSD,1,0,0.02,3344.26,0.0,0.0,0.0,202408,EmpireIA,365739036,365739036
1755532915,XAUUSD,1,0,0.02,3343.46,0.0,0.0,0.0,202408,EmpireIA,365741549,365741549
1755532917,XAUUSD,0,1,0.02,3343.23,3.86,0.0,0.0,202408,[tp 3343.23],365737638,365741750
1755532928,XAUUSD,0,1,0.02,3342.86,2.8,0.0,0.0,202408,[tp 3342.86],365739036,365742443
1755533139,XAUUSD,1,0,0.02,3343.28,0.0,0.0,0.0,202408,EmpireIA,365748233,365748233
1755533199,XAUUSD,1,0,0.02,3344.04,0.0,0.0,0.0,202408,EmpireIA,365749794,365749794
1755533214,XAUUSD,0,1,0.02,3344.62,-2.68,0.0,0.0,202408,[sl 3344.62],365748233,365750325
1755533260,XAUUSD,1,0,0.02,3342.62,0.0,0.0,0.0,202408,EmpireIA,365751722,365751722
1755533320,XAUUSD,1,0,0.02,3343.3,0.0,0.0,0.0,202408,EmpireIA,365752619,365752619
1755533381,XAUUSD,0,1,0.02,3342.04,2.84,0.0,0.0,202408,[tp 3342.04],365741549,365754786
1755533381,XAUUSD,0,1,0.02,3341.98,4.12,0.0,0.0,202408,[tp 3341.98],365749794,365754791
1755533439,XAUUSD,1,0,0.02,3341.92,0.0,0.0,0.0,202408,EmpireIA,365757745,365757745
1755533488,XAUUSD,0,1,0.02,3343.44,-3.04,0.0,0.0,202408,[sl 3343.44],365757745,365759124
1755533500,XAUUSD,1,0,0.02,3343.49,0.0,0.0,0.0,202408,EmpireIA,365759418,365759418
1755533559,XAUUSD,1,0,0.02,3342.97,0.0,0.0,0.0,202408,EmpireIA,365760691,365760691
1755533619,XAUUSD,1,0,0.02,3342.1,0.0,0.0,0.0,202408,EmpireIA,365761712,365761712
1755533668,XAUUSD,0,1,0.02,3341.37,4.24,0.0,0.0,202408,[tp 3341.37],365759418,365763545
1755533679,XAUUSD,0,1,0.02,3341.25,4.1,0.0,0.0,202408,[tp 3341.25],365752619,365763892
1755533688,XAUUSD,1,0,0.02,3341.29,0.0,0.0,0.0,202408,EmpireIA,365764061,365764061
1755533719,XAUUSD,0,1,0.02,3340.65,4.64,0.0,0.0,202408,[tp 3340.65],365760691,365765887
1755533739,XAUUSD,1,0,0.02,3340.63,0.0,0.0,0.0,202408,EmpireIA,365766753,365766753
1755533752,XAUUSD,0,1,0.02,3342.05,-2.84,0.0,0.0,202408,[sl 3342.05],365766753,365767253
1755533782,XAUUSD,0,1,0.02,3342.62,-2.66,0.0,0.0,202408,[sl 3342.62],365764061,365768448
1755533799,XAUUSD,1,0,0.02,3341.62,0.0,0.0,0.0,202408,EmpireIA,365768865,365768865
1755533859,XAUUSD,1,0,0.02,3341.66,0.0,0.0,0.0,202408,EmpireIA,365770016,365770016
1755533920,XAUUSD,1,0,0.02,3341.88,0.0,0.0,0.0,202408,EmpireIA,365770738,365770738
1755533979,XAUUSD,1,0,0.02,3341.34,0.0,0.0,0.0,202408,EmpireIA,365771889,365771889
1755534016,XAUUSD,0,1,0.02,3342.73,-2.7800000000000002,0.0,0.0,202408,[sl 3342.73],365771889,365772562
1755534039,XAUUSD,1,0,0.02,3342.31,0.0,0.0,0.0,202408,EmpireIA,365773049,365773049
1755534099,XAUUSD,1,0,0.02,3342.19,0.0,0.0,0.0,202408,EmpireIA,365774331,365774331
1755534159,XAUUSD,1,0,0.02,3342.48,0.0,0.0,0.0,202408,EmpireIA,365775099,365775099
1755534205,XAUUSD,0,1,0.02,3343.11,-2.9,0.0,0.0,202408,[sl 3343.11],365770016,365776307
1755534222,XAUUSD,0,1,0.02,3343.31,-2.86,0.0,0.0,202408,[sl 3343.31],365770738,365776534
1755534247,XAUUSD,0,1,0.02,3343.47,-3.7,0.0,0.0,202408,[sl 3343.47],365768865,365777359
1755534248,XAUUSD,0,1,0.02,3343.51,-2.06,0.0,0.0,202408,[sl 3343.51],365775099,365777518
1755534251,XAUUSD,0,1,0.02,3343.64,-3.08,0.0,0.0,202408,[sl 3343.64],365761712,365777580
1755534251,XAUUSD,0,1,0.02,3343.67,-2.96,0.0,0.0,202408,[sl 3343.67],365774331,365777596
1755534255,XAUUSD,0,1,0.02,3343.96,-3.3,0.0,0.0,202408,[sl 3343.96],365773049,365777741
1755534302,XAUUSD,0,1,0.02,3344.22,-3.2,0.0,0.0,202408,[sl 3344.22],365751722,365778970
1755534399,XAUUSD,1,0,0.02,3342.43,0.0,0.0,0.0,202408,EmpireIA,365780997,365780997
1755534508,XAUUSD,0,1,0.02,3343.91,-2.96,0.0,0.0,202408,[sl 3343.91],365780997,365782767
1755535152,XAUUSD,1,0,0.02,3339.68,0.0,0.0,0.0,202408,EmpireIA,365798276,365798276
1755535174,XAUUSD,0,1,0.02,3338.81,1.74,0.0,0.0,202408,[tp 3338.81],365798276,365799785
1755535197,XAUUSD,1,0,0.02,3338.01,0.0,0.0,0.0,202408,EmpireIA,365801900,365801900
1755535243,XAUUSD,1,0,0.01,3338.95,0.0,0.0,0.0,202408,EmpireIA,365803828,365803828
1755535345,XAUUSD,0,1,0.02,3340.02,-4.02,0.0,0.0,202408,[sl 3340.02],365801900,365807069
1755535355,XAUUSD,0,1,0.01,3340.27,-1.32,0.0,0.0,202408,[sl 3340.27],365803828,365807914
1755535420,XAUUSD,1,0,0.01,3340.69,0.0,0.0,0.0,202408,EmpireIA,365809925,365809925
1755535483,XAUUSD,1,0,0.01,3340.4,0.0,0.0,0.0,202408,EmpireIA,365811465,365811465
1755535539,XAUUSD,1,0,0.02,3339.37,0.0,0.0,0.0,202408,EmpireIA,365813359,365813359
1755535614,XAUUSD,1,0,0.02,3339.94,0.0,0.0,0.0,202408,EmpireIA,365815679,365815679
1755535660,XAUUSD,1,0,0.01,3339.31,0.0,0.0,0.0,202408,EmpireIA,365816934,365816934
1755535719,XAUUSD,1,0,0.01,3339.75,0.0,0.0,0.0,202408,EmpireIA,365817989,365817989
1755535779,XAUUSD,1,0,0.02,3338.96,0.0,0.0,0.0,202408,EmpireIA,365819151,365819151
1755535959,XAUUSD,1,0,0.02,3338.79,0.0,0.0,0.0,202408,EmpireIA,365823342,365823342
1755536008,XAUUSD,0,1,0.01,3338.13,2.56,0.0,0.0,202408,[tp 3338.13],365809925,365824210
1755536023,XAUUSD,1,0,0.02,3337.56,0.0,0.0,0.0,202408,EmpireIA,365824847,365824847
1755536044,XAUUSD,0,1,0.01,3337.69,2.71,0.0,0.0,202408,[tp 3337.69],365811465,365825618
1755536044,XAUUSD,0,1,0.02,3337.61,3.52,0.0,0.0,202408,[tp 3337.61],365813359,365825670
1755536044,XAUUSD,0,1,0.02,3337.61,4.66,0.0,0.0,202408,[tp 3337.61],365815679,365825671
1755536053,XAUUSD,0,1,0.01,3337.37,2.38,0.0,0.0,202408,[tp 3337.37],365817989,365826105
1755536079,XAUUSD,1,0,0.02,3337.49,0.0,0.0,0.0,202408,EmpireIA,365826913,365826913
1755536139,XAUUSD,1,0,0.02,3337.18,0.0,0.0,0.0,202408,EmpireIA,365828859,365828859
1755536230,XAUUSD,0,1,0.01,3336.98,2.33,0.0,0.0,202408,[tp 3336.98],365816934,365830763
1755536230,XAUUSD,0,1,0.02,3336.87,4.18,0.0,0.0,202408,[tp 3336.87],365819151,365830918
1755536235,XAUUSD,0,1,0.02,3336.74,4.1,0.0,0.0,202408,[tp 3336.74],365823342,365831059
1755536289,XAUUSD,0,1,0.02,3335.98,3.16,0.0,0.0,202408,[tp 3335.98],365824847,365833353
1755536433,XAUUSD,0,1,0.02,3335.45,4.08,0.0,0.0,202408,[tp 3335.45],365826913,365839203
1755536452,XAUUSD,0,1,0.02,3335.19,3.98,0.0,0.0,202408,[tp 3335.19],365828859,365840311
1755536680,XAUUSD,1,0,0.02,3335.94,0.0,0.0,0.0,202408,EmpireIA,365849656,365849656
1755536713,XAUUSD,0,1,0.02,3337.56,-3.24,0.0,0.0,202408,[sl 3337.56],365849656,365851419
1755536920,XAUUSD,1,0,0.01,3337.22,0.0,0.0,0.0,202408,EmpireIA,365856768,365856768
1755536985,XAUUSD,1,0,0.01,3335.61,0.0,0.0,0.0,202408,EmpireIA,365858863,365858863
1755537040,XAUUSD,1,0,0.01,3336.08,0.0,0.0,0.0,202408,EmpireIA,365860178,365860178
1755537077,XAUUSD,0,1,0.01,3334.8,2.42,0.0,0.0,202408,[tp 3334.80],365856768,365861137
1755537100,XAUUSD,1,0,0.01,3334.63,0.0,0.0,0.0,202408,EmpireIA,365862226,365862226
1755537159,XAUUSD,1,0,0.01,3334.23,0.0,0.0,0.0,202408,EmpireIA,365863318,365863318
1755537225,XAUUSD,1,0,0.01,3335.35,0.0,0.0,0.0,202408,EmpireIA,365864812,365864812
1755537290,XAUUSD,0,1,0.01,3335.9,-1.67,0.0,0.0,202408,[sl 3335.90],365863318,365866151
1755537315,XAUUSD,1,0,0.01,3335.62,0.0,0.0,0.0,202408,EmpireIA,365867173,365867173
1755537319,XAUUSD,0,1,0.01,3336.08,-1.45,0.0,0.0,202408,[sl 3336.08],365862226,365867308
1755537340,XAUUSD,1,0,0.01,3335.87,0.0,0.0,0.0,202408,EmpireIA,365867983,365867983
1755537399,XAUUSD,1,0,0.02,3335.66,0.0,0.0,0.0,202408,EmpireIA,365868888,365868888
1755537459,XAUUSD,1,0,0.02,3336.08,0.0,0.0,0.0,202408,EmpireIA,365869900,365869900
1755537484,XAUUSD,0,1,0.01,3336.74,-1.12,0.0,0.0,202408,[sl 3336.74],365867173,365870517
1755537520,XAUUSD,1,0,0.02,3336.11,0.0,0.0,0.0,202408,EmpireIA,365871069,365871069
1755537579,XAUUSD,1,0,0.02,3335.93,0.0,0.0,0.0,202408,EmpireIA,365871969,365871969
1755537639,XAUUSD,1,0,0.02,3336.21,0.0,0.0,0.0,202408,EmpireIA,365872866,365872866
1755537699,XAUUSD,1,0,0.02,3335.95,0.0,0.0,0.0,202408,EmpireIA,365873789,365873789
1755537759,XAUUSD,1,0,0.02,3335.37,0.0,0.0,0.0,202408,EmpireIA,365875144,365875144
1755537786,XAUUSD,0,1,0.02,3336.48,-2.22,0.0,0.0,202408,[sl 3336.48],365875144,365875721
1755537813,XAUUSD,0,1,0.02,3336.94,-1.98,0.0,0.0,202408,[sl 3336.94],365873789,365876283
1755537826,XAUUSD,0,1,0.01,3337.08,-1.73,0.0,0.0,202408,[sl 3337.08],365864812,365876489
1755537826,XAUUSD,0,1,0.02,3337.19,-3.06,0.0,0.0,202408,[sl 3337.19],365868888,365876529
1755537879,XAUUSD,0,1,0.02,3337.29,-2.42,0.0,0.0,202408,[sl 3337.29],365869900,365877902
1755537879,XAUUSD,0,1,0.02,3337.31,-2.76,0.0,0.0,202408,[sl 3337.31],365871969,365877904
1755537879,XAUUSD,0,1,0.02,3337.31,-2.2,0.0,0.0,202408,[sl 3337.31],365872866,365877906
1755537879,XAUUSD,0,1,0.02,3337.42,-2.62,0.0,0.0,202408,[sl 3337.42],365871069,365877922
1755538142,XAUUSD,0,1,0.01,3337.48,-1.6099999999999999,0.0,0.0,202408,[sl 3337.48],365867983,365883015
1755538189,XAUUSD,1,0,0.02,3335.8,0.0,0.0,0.0,202408,EmpireIA,365883883,365883883
1755538234,XAUUSD,0,1,0.02,3336.96,-2.32,0.0,0.0,202408,[sl 3336.96],365883883,365885332
1755538240,XAUUSD,0,1,0.01,3337.57,-1.96,0.0,0.0,202408,[sl 3337.57],365858863,365885544
1755538252,XAUUSD,0,1,0.01,3337.68,-1.6,0.0,0.0,202408,[sl 3337.68],365860178,365885753
1755538658,XAUUSD,1,0,0.02,3336.78,0.0,0.0,0.0,202408,EmpireIA,365892866,365892866
1755538719,XAUUSD,1,0,0.02,3334.94,0.0,0.0,0.0,202408,EmpireIA,365894353,365894353
1755538755,XAUUSD,0,1,0.02,3336.06,-2.24,0.0,0.0,202408,[sl 3336.06],365894353,365895057
1755538779,XAUUSD,1,0,0.02,3336.16,0.0,0.0,0.0,202408,EmpireIA,365895510,365895510
1755538841,XAUUSD,0,1,0.02,3337.48,-2.64,0.0,0.0,202408,[sl 3337.48],365895510,365896598
1755538959,XAUUSD,1,0,0.02,3336.47,0.0,0.0,0.0,202408,EmpireIA,365897906,365897906
1755539079,XAUUSD,1,0,0.02,3336.85,0.0,0.0,0.0,202408,EmpireIA,365899586,365899586
1755539144,XAUUSD,1,0,0.02,3335.18,0.0,0.0,0.0,202408,EmpireIA,365901032,365901032
1755539199,XAUUSD,1,0,0.02,3335.73,0.0,0.0,0.0,202408,EmpireIA,365902115,365902115
1755539241,XAUUSD,0,1,0.02,3334.95,3.8,0.0,0.0,202408,[tp 3334.95],365899586,365903905
1755539246,XAUUSD,0,1,0.02,3334.81,3.94,0.0,0.0,202408,[tp 3334.81],365892866,365904033
1755539310,XAUUSD,0,1,0.02,3334.5,3.94,0.0,0.0,202408,[tp 3334.50],365897906,365905936
1755539379,XAUUSD,1,0,0.02,3335.11,0.0,0.0,0.0,202408,EmpireIA,365907396,365907396
1755539410,XAUUSD,0,1,0.02,3336.0,-1.78,0.0,0.0,202408,[sl 3336.00],365907396,365908167
1755539439,XAUUSD,1,0,0.02,3335.49,0.0,0.0,0.0,202408,EmpireIA,365908819,365908819
1755539499,XAUUSD,1,0,0.02,3334.4,0.0,0.0,0.0,202408,EmpireIA,365909996,365909996
1755539520,XAUUSD,0,1,0.02,3333.65,4.16,0.0,0.0,202408,[tp 3333.65],365902115,365910744
1755539520,XAUUSD,0,1,0.02,3333.66,3.66,0.0,0.0,202408,[tp 3333.66],365908819,365910746
1755539522,XAUUSD,0,1,0.02,3333.47,3.42,0.0,0.0,202408,[tp 3333.47],365901032,365910825
1755539559,XAUUSD,1,0,0.02,3333.33,0.0,0.0,0.0,202408,EmpireIA,365911910,365911910
1755539619,XAUUSD,1,0,0.02,3333.75,0.0,0.0,0.0,202408,EmpireIA,365913013,365913013
1755539680,XAUUSD,1,0,0.02,3333.39,0.0,0.0,0.0,202408,EmpireIA,365914015,365914015
1755539739,XAUUSD,1,0,0.02,3333.19,0.0,0.0,0.0,202408,EmpireIA,365915093,365915093
1755539799,XAUUSD,1,0,0.02,3333.41,0.0,0.0,0.0,202408,EmpireIA,365916065,365916065
1755539859,XAUUSD,0,1,0.02,3334.44,-2.22,0.0,0.0,202408,[sl 3334.44],365911910,365917366
1755539859,XAUUSD,1,0,0.02,3334.25,0.0,0.0,0.0,202408,EmpireIA,365917384,365917384
1755539864,XAUUSD,0,1,0.02,3334.55,-2.2800000000000002,0.0,0.0,202408,[sl 3334.55],365916065,365917556
1755539865,XAUUSD,0,1,0.02,3334.65,-2.52,0.0,0.0,202408,[sl 3334.65],365914015,365917574
1755539867,XAUUSD,0,1,0.02,3334.86,-3.34,0.0,0.0,202408,[sl 3334.86],365915093,365917662
1755539919,XAUUSD,1,0,0.02,3334.29,0.0,0.0,0.0,202408,EmpireIA,365918313,365918313
1755539979,XAUUSD,1,0,0.02,3334.3,0.0,0.0,0.0,202408,EmpireIA,365919090,365919090
1755540062,XAUUSD,0,1,0.02,3335.15,-2.8,0.0,0.0,202408,[sl 3335.15],365913013,365921061
1755540063,XAUUSD,0,1,0.02,3335.24,-1.88,0.0,0.0,202408,[sl 3335.24],365919090,365921089
1755540064,XAUUSD,0,1,0.02,3335.31,-2.12,0.0,0.0,202408,[sl 3335.31],365917384,365921108
1755540099,XAUUSD,1,0,0.02,3334.27,0.0,0.0,0.0,202408,EmpireIA,365921765,365921765
1755540159,XAUUSD,1,0,0.02,3334.15,0.0,0.0,0.0,202408,EmpireIA,365922669,365922669
1755540219,XAUUSD,1,0,0.02,3334.06,0.0,0.0,0.0,202408,EmpireIA,365923381,365923381
1755540280,XAUUSD,1,0,0.02,3332.89,0.0,0.0,0.0,202408,EmpireIA,365925220,365925220
1755540340,XAUUSD,1,0,0.02,3332.52,0.0,0.0,0.0,202408,EmpireIA,365927092,365927092
1755540344,XAUUSD,0,1,0.02,3332.51,3.56,0.0,0.0,202408,[tp 3332.51],365918313,365927160
1755540345,XAUUSD,0,1,0.02,3332.44,3.92,0.0,0.0,202408,[tp 3332.44],365909996,365927256
1755540345,XAUUSD,0,1,0.02,3332.44,3.66,0.0,0.0,202408,[tp 3332.44],365921765,365927257
1755540398,XAUUSD,1,0,0.02,3332.53,0.0,0.0,0.0,202408,EmpireIA,365928109,365928109
1755540459,XAUUSD,1,0,0.02,3333.28,0.0,0.0,0.0,202408,EmpireIA,365929294,365929294
1755540464,XAUUSD,0,1,0.02,3333.66,-2.26,0.0,0.0,202408,[sl 3333.66],365928109,365929374
1755540481,XAUUSD,0,1,0.02,3333.84,-1.9,0.0,0.0,202408,[sl 3333.84],365925220,365929661
1755540481,XAUUSD,0,1,0.02,3333.78,-2.52,0.0,0.0,202408,[sl 3333.78],365927092,365929663
1755540519,XAUUSD,1,0,0.02,3333.84,0.0,0.0,0.0,202408,EmpireIA,365930359,365930359
1755540578,XAUUSD,1,0,0.02,3333.65,0.0,0.0,0.0,202408,EmpireIA,365931295,365931295
1755540639,XAUUSD,1,0,0.02,3332.94,0.0,0.0,0.0,202408,EmpireIA,365932268,365932268
1755540699,XAUUSD,1,0,0.02,3333.77,0.0,0.0,0.0,202408,EmpireIA,365932805,365932805
1755540701,XAUUSD,0,1,0.02,3334.0,-2.12,0.0,0.0,202408,[sl 3334.00],365932268,365932813
1755540728,XAUUSD,0,1,0.02,3334.27,-1.98,0.0,0.0,202408,[sl 3334.27],365929294,365933131
1755540745,XAUUSD,0,1,0.02,3334.62,-1.94,0.0,0.0,202408,[sl 3334.62],365931295,365933517
1755540745,XAUUSD,0,1,0.02,3334.63,-1.72,0.0,0.0,202408,[sl 3334.63],365932805,365933521
1755540756,XAUUSD,0,1,0.02,3334.93,-2.18,0.0,0.0,202408,[sl 3334.93],365930359,365933658
1755540903,XAUUSD,0,1,0.02,3335.22,-2.32,0.0,0.0,202408,[sl 3335.22],365923381,365935829
1755540915,XAUUSD,0,1,0.02,3335.41,-2.52,0.0,0.0,202408,[sl 3335.41],365922669,365936135
1755541059,XAUUSD,1,0,0.02,3333.91,0.0,0.0,0.0,202408,EmpireIA,365937895,365937895
1755541179,XAUUSD,1,0,0.03,3333.93,0.0,0.0,0.0,202408,EmpireIA,365939348,365939348
1755541239,XAUUSD,1,0,0.02,3333.62,0.0,0.0,0.0,202408,EmpireIA,365940466,365940466
1755541265,XAUUSD,0,1,0.02,3334.56,-1.88,0.0,0.0,202408,[sl 3334.56],365940466,365940872
1755541269,XAUUSD,0,1,0.02,3335.01,-2.2,0.0,0.0,202408,[sl 3335.01],365937895,365940973
