ts_utc,symbol,side,lots,entry,sl,tp,retcode,ok,ticket,equity_before,equity_after
2025-08-18T09:22:38.998925+00:00,XAUUSD,LONG,0.0296539762784549,3349.2250000000004,3349.959714285714,3347.8854285714287,10016,False,0,0
2025-08-18T09:23:35.660312+00:00,EURUSD,LONG,26787.61475410813,1.16804,1.168162,1.167682,10019,False,0,0
2025-08-18T09:23:39.540463+00:00,XAUUSD,LONG,0.030841504550046698,3349.285,3349.9914285714285,3347.987857142857,10016,False,0,0
2025-08-18T09:24:35.063720+00:00,EURUSD,LONG,13568.516014246768,1.1681,1.167859142857143,1.1683112857142857,10019,False,0,0
2025-08-18T09:24:38.583299+00:00,XAUUSD,LONG,0.030398696432151102,3349.215,3349.931714285714,3347.9024285714286,10016,False,0,0
2025-08-18T09:25:35.467685+00:00,EURUSD,LONG,12439.970636212845,1.168385,1.1681222857142857,1.1685915714285713,10019,False,0,0
2025-08-18T09:25:39.116781+00:00,XAUUSD,LONG,0.025121732828203763,3349.4849999999997,3348.617714285714,3350.5484285714283,10009,True,365548321,1703746108
2025-08-18T09:26:35.582679+00:00,EURUSD,LONG,13330.643356644687,1.16837,1.168124857142857,1.1685877142857142,10019,False,0,0
2025-08-18T09:26:39.463004+00:00,XAUUSD,LONG,0.03348056201977308,3349.3050000000003,3349.9557142857143,3348.091428571429,10016,False,0,0
2025-08-18T09:27:40.606066+00:00,EURUSD,LONG,12391.183098592945,1.16829,1.1680262857142858,1.1685105714285713,10019,False,0,0
2025-08-18T09:27:44.503766+00:00,XAUUSD,LONG,0.0313334929114315,3349.1949999999997,3349.8902857142857,3347.9145714285714,10016,False,0,0
2025-08-18T09:28:35.240211+00:00,EURUSD,LONG,12757.576129394134,1.168345,1.1680888571428572,1.1685667142857141,10019,False,0,0
2025-08-18T09:28:39.264725+00:00,XAUUSD,SHORT,0.03278686519027317,3348.955,3349.6194285714287,3347.7208571428573,10009,True,365550822,1703746109
2025-08-18T09:29:35.091831+00:00,EURUSD,LONG,25904.558323896774,1.168165,1.1682911428571428,1.1678132857142858,10019,False,0,0
2025-08-18T09:29:38.804351+00:00,XAUUSD,SHORT,0.03369919116023725,3348.9750000000004,3349.6214285714286,3347.7678571428573,10009,True,365551380,1703746110
2025-08-18T09:30:35.278678+00:00,EURUSD,LONG,27429.109712252077,1.1681599999999999,1.1682791428571426,1.1678312857142856,10019,False,0,0
2025-08-18T09:30:43.150671+00:00,XAUUSD,SHORT,0.03534182387019737,3348.375,3348.991428571429,3347.2128571428575,10009,True,365552975,1703746111
2025-08-18T09:31:35.938943+00:00,EURUSD,LONG,27035.750000024407,1.16814,1.168260857142857,1.1678087142857143,10019,False,0,0
2025-08-18T09:31:39.628033+00:00,XAUUSD,SHORT,0.036821234001468466,3348.635,3349.2265714285713,3347.510142857143,10009,True,365553750,1703746112
2025-08-18T09:32:35.191362+00:00,EURUSD,LONG,25864.48133485799,1.1679300000000001,1.1680562857142858,1.1675655714285715,10019,False,0,0
2025-08-18T09:32:38.908810+00:00,XAUUSD,LONG,0.024958318323241323,3349.355,3348.4825714285716,3350.426142857143,10009,True,365554888,1703746113
2025-08-18T09:33:35.224063+00:00,EURUSD,LONG,23499.33453235529,1.168155,1.1682940000000002,1.1677840000000002,10019,False,0,0
2025-08-18T09:33:38.937863+00:00,XAUUSD,SHORT,0.034937572771019554,3348.955,3349.578285714286,3347.782571428572,10009,True,365555572,1703746114
2025-08-18T09:34:35.357769+00:00,EURUSD,LONG,23233.458841471635,1.16804,1.1681805714285713,1.167679142857143,10019,False,0,0
2025-08-18T09:34:38.735654+00:00,XAUUSD,LONG,0.02471360953462373,3349.9849999999997,3349.104,3351.069,10016,False,0,0
2025-08-18T09:35:35.844177+00:00,EURUSD,LONG,22679.552083380593,1.1680000000000001,1.1681439999999998,1.167634,10019,False,0,0
2025-08-18T09:35:39.629063+00:00,XAUUSD,LONG,0.025203623284267403,3349.8050000000003,3348.941142857143,3350.8632857142857,10009,True,365558280,1703746115
2025-08-18T09:36:35.892278+00:00,EURUSD,LONG,26280.172413775206,1.1680899999999999,1.1682142857142856,1.1677535714285714,10019,False,0,0
2025-08-18T09:36:39.514130+00:00,XAUUSD,LONG,0.0245971211876746,3350.4849999999997,3349.599714285714,3351.5754285714283,10009,True,365559483,1703746116
2025-08-18T09:37:35.536770+00:00,EURUSD,LONG,25922.96428569978,1.16795,1.1680760000000001,1.1676110000000002,10019,False,0,0
2025-08-18T09:37:39.590223+00:00,XAUUSD,LONG,0.025460369133131093,3350.6549999999997,3349.7997142857143,3351.7004285714283,10009,True,365560613,1703746117
2025-08-18T09:38:35.091198+00:00,EURUSD,LONG,23092.586363645638,1.16769,1.1678314285714284,1.1673278571428571,10019,False,0,0
2025-08-18T09:38:38.770947+00:00,XAUUSD,LONG,0.025380974188179903,3350.415,3349.557142857143,3351.464285714286,10009,True,365561572,1703746118
2025-08-18T09:39:35.721213+00:00,EURUSD,LONG,12629.53451132276,1.167605,1.1673462857142858,1.1678305714285715,10019,False,0,0
2025-08-18T09:39:40.013071+00:00,XAUUSD,LONG,0.023339765804386247,3351.4049999999997,3350.4717142857144,3352.5674285714285,10009,True,365564441,1703746119
2025-08-18T09:40:35.491754+00:00,EURUSD,LONG,11275.058431959287,1.16761,1.167320285714286,1.1678195714285715,10019,False,0,0
2025-08-18T09:40:39.287898+00:00,XAUUSD,LONG,0.02234906758539534,3350.3450000000003,3349.3705714285716,3351.5691428571427,10009,True,365566408,1703746120
2025-08-18T09:41:35.512715+00:00,EURUSD,LONG,24586.42741935226,1.16757,1.1677028571428572,1.1672207142857143,10019,False,0,0
2025-08-18T09:41:39.351233+00:00,XAUUSD,LONG,0.02101532607196318,3349.835,3348.798857142857,3351.151714285714,10009,True,365567844,1703746121
2025-08-18T09:42:39.150969+00:00,EURUSD,LONG,13004.2201365226,1.16751,1.1672588571428573,1.1677367142857145,10019,False,0,0
2025-08-18T09:42:43.186639+00:00,XAUUSD,SHORT,0.02423386865956174,3349.105,3350.0034285714287,3347.5198571428573,10009,True,365569323,1703746122
2025-08-18T09:43:35.160688+00:00,EURUSD,LONG,12792.81925014161,1.167455,1.1671997142857142,1.1676754285714286,10019,False,0,0
2025-08-18T09:43:39.196389+00:00,XAUUSD,SHORT,0.023936679754989355,3348.8450000000003,3349.7545714285716,3347.2431428571426,10009,True,365570317,1703746123
2025-08-18T09:44:35.025458+00:00,EURUSD,LONG,13091.840206188706,1.16747,1.1672205714285715,1.167694142857143,10019,False,0,0
2025-08-18T09:44:38.627050+00:00,XAUUSD,LONG,0.019374558169106403,3349.7749999999996,3348.6514285714284,3351.222857142857,10009,True,365571405,1703746124
2025-08-18T09:45:35.485333+00:00,EURUSD,LONG,13090.890034355745,1.1673900000000001,1.1671405714285714,1.167614142857143,10019,False,0,0
2025-08-18T09:45:40.214329+00:00,XAUUSD,LONG,0.020062930875566955,3349.675,3348.5899999999997,3351.065,10009,True,365572225,1703746125
2025-08-18T09:46:35.134384+00:00,EURUSD,LONG,13954.87179486777,1.16749,1.1672559999999998,1.167691,10019,False,0,0
2025-08-18T09:46:38.738014+00:00,XAUUSD,LONG,0.021114995150331207,3350.135,3349.104,3351.444,10009,True,365572853,1703746126
2025-08-18T09:47:35.132243+00:00,EURUSD,LONG,14823.494163426909,1.16751,1.1672897142857144,1.1676904285714287,10019,False,0,0
2025-08-18T09:47:39.058832+00:00,XAUUSD,LONG,0.022165227636368034,3350.165,3349.1828571428573,3351.4007142857145,10009,True,365573428,1703746127
2025-08-18T09:48:35.697310+00:00,EURUSD,LONG,14874.699218752326,1.16737,1.1671505714285715,1.167549142857143,10019,False,0,0
2025-08-18T09:48:39.351173+00:00,XAUUSD,SHORT,0.026944638245193546,3348.8050000000003,3349.6125714285713,3347.356142857143,10009,True,365574161,1703746128
2025-08-18T09:49:35.953692+00:00,EURUSD,LONG,14759.113372096257,1.16744,1.1672188571428572,1.1676217142857144,10019,False,0,0
2025-08-18T09:49:39.686309+00:00,XAUUSD,SHORT,0.026887228596635455,3348.6549999999997,3349.464285714286,3347.203571428571,10009,True,365574757,1703746129
2025-08-18T09:50:35.614477+00:00,EURUSD,LONG,14477.044676811467,1.1674799999999999,1.1672545714285714,1.1676681428571427,10019,False,0,0
2025-08-18T09:50:39.216302+00:00,XAUUSD,SHORT,0.027796924621289118,3348.925,3349.7077142857142,3347.5134285714284,10009,True,365575454,1703746130
2025-08-18T09:51:35.220345+00:00,EURUSD,LONG,14110.890982091256,1.167375,1.1671437142857144,1.1675594285714286,10019,False,0,0
2025-08-18T09:51:38.849380+00:00,XAUUSD,SHORT,0.025005032014455447,3348.465,3349.3351428571427,3346.9222857142854,10009,True,365576007,1703746131
2025-08-18T09:52:35.327845+00:00,EURUSD,LONG,36488.12060702785,1.1675,1.1675894285714286,1.167190857142857,10019,False,0,0
2025-08-18T09:52:38.978066+00:00,XAUUSD,SHORT,0.02602571526233568,3348.865,3349.7008571428573,3347.373714285714,10009,True,365576592,1703746132
2025-08-18T09:53:35.875932+00:00,EURUSD,LONG,33020.6943641871,1.16746,1.167558857142857,1.1671367142857143,10019,False,0,0
2025-08-18T09:53:40.149019+00:00,XAUUSD,SHORT,0.026415465580031324,3348.0950000000003,3348.918857142857,3346.621714285714,10009,True,365578043,1703746133
2025-08-18T09:54:35.711613+00:00,EURUSD,LONG,34255.51799099447,1.167385,1.1674802857142856,1.1670795714285713,10019,False,0,0
2025-08-18T09:54:40.022275+00:00,XAUUSD,SHORT,0.028077754838706382,3348.205,3348.98,3346.805,10009,True,365578546,1703746134
2025-08-18T09:55:35.637132+00:00,EURUSD,LONG,31679.03883496245,1.167565,1.167668,1.167248,10019,False,0,0
2025-08-18T09:55:39.384549+00:00,XAUUSD,SHORT,0.028966418109197433,3348.4750000000004,3349.226,3347.111,10009,True,365579540,1703746135
2025-08-18T09:56:35.845479+00:00,EURUSD,LONG,11676.209355831785,1.16798,1.1677005714285715,1.168174142857143,10019,False,0,0
2025-08-18T09:56:45.163419+00:00,XAUUSD,SHORT,0.02860552695847545,3348.495,3349.2554285714286,3347.116857142857,10009,True,365580148,1703746136
2025-08-18T09:57:39.308992+00:00,EURUSD,LONG,12851.467905410227,1.16801,1.1677562857142858,1.1682405714285715,10019,False,0,0
2025-08-18T09:57:43.700131+00:00,XAUUSD,LONG,0.020383306095115086,3350.115,3349.0485714285714,3351.427142857143,10009,True,365581280,1703746137
2025-08-18T09:58:35.636239+00:00,EURUSD,LONG,12349.693181816216,1.1680899999999999,1.1678259999999998,1.1683359999999998,10019,False,0,0
2025-08-18T09:58:39.247501+00:00,XAUUSD,LONG,0.01992258478460321,3349.355,3348.264,3350.7540000000004,10009,True,365582277,1703746138
2025-08-18T09:59:35.133010+00:00,EURUSD,LONG,12074.511111111447,1.16803,1.16776,1.168285,10019,False,0,0
2025-08-18T09:59:38.855717+00:00,XAUUSD,SHORT,0.022777826021848406,3348.745,3349.699142857143,3347.0762857142854,10009,True,365582872,1703746139
2025-08-18T10:00:35.866583+00:00,EURUSD,LONG,11997.757097782951,1.16806,1.1677882857142856,1.1683175714285714,10019,False,0,0
2025-08-18T10:00:40.347703+00:00,XAUUSD,SHORT,0.017428452285480994,3348.425,3347.178,3350.058,10016,False,0,0
2025-08-18T10:01:36.455690+00:00,EURUSD,LONG,11774.09752322254,1.1679599999999999,1.1676831428571428,1.1682252857142856,10019,False,0,0
2025-08-18T10:01:40.682248+00:00,XAUUSD,LONG,0.016949343732590702,3349.325,3348.042857142857,3351.0107142857146,10009,True,365584945,1703746140
2025-08-18T10:02:35.032870+00:00,EURUSD,LONG,11737.401234570909,1.16795,1.1676722857142858,1.1682165714285715,10019,False,0,0
2025-08-18T10:02:38.731473+00:00,XAUUSD,LONG,0.017474637564615442,3349.325,3348.081428571428,3350.9528571428573,10009,True,365585650,1703746141
2025-08-18T10:03:35.714363+00:00,EURUSD,LONG,11959.422955976104,1.1679599999999999,1.1676874285714285,1.1682188571428571,10019,False,0,0
2025-08-18T10:03:39.405307+00:00,XAUUSD,LONG,0.017621042511289618,3349.7650000000003,3348.5317142857143,3351.377428571429,10009,True,365586646,1703746142
2025-08-18T10:04:35.406716+00:00,EURUSD,LONG,11425.650976467085,1.168145,1.1678597142857143,1.1684104285714285,10019,False,0,0
2025-08-18T10:04:39.029310+00:00,XAUUSD,LONG,0.017931668041963993,3349.5950000000003,3348.383142857143,3351.175285714286,10009,True,365587290,1703746143
2025-08-18T10:05:35.220477+00:00,EURUSD,LONG,11350.949253737232,1.1679,1.1676128571428572,1.1681807142857141,10019,False,0,0
2025-08-18T10:05:42.424251+00:00,XAUUSD,LONG,0.01818710988879527,3349.415,3348.2202857142856,3350.9695714285717,10009,True,365587891,1703746144
2025-08-18T10:06:35.956793+00:00,EURUSD,LONG,11380.019461083486,1.16791,1.1676237142857144,1.1681894285714285,10019,False,0,0
2025-08-18T10:06:39.535900+00:00,XAUUSD,SHORT,0.02064993345103308,3348.7749999999996,3349.826857142857,3346.959714285714,10009,True,365588643,1703746145
2025-08-18T10:07:35.549339+00:00,EURUSD,LONG,11553.659574472451,1.16794,1.167658,1.168213,10019,False,0,0
2025-08-18T10:07:40.915632+00:00,XAUUSD,SHORT,0.02080286222465139,3348.955,3349.999142857143,3347.1512857142857,10009,True,365589173,1703746146
2025-08-18T10:08:35.328299+00:00,EURUSD,LONG,11879.29531249224,1.1680000000000001,1.1677257142857143,1.1682614285714286,10019,False,0,0
2025-08-18T10:08:39.099997+00:00,XAUUSD,LONG,0.017848841413316652,3349.395,3348.1780000000003,3350.983,10009,True,365589753,1703746147
2025-08-18T10:09:35.540021+00:00,EURUSD,LONG,12381.89413680551,1.16806,1.1677968571428572,1.1683047142857141,10019,False,0,0
2025-08-18T10:09:39.527276+00:00,XAUUSD,LONG,0.018662891862036294,3349.2349999999997,3348.0711428571426,3350.743285714286,10009,True,365590464,1703746148
2025-08-18T10:10:35.307617+00:00,EURUSD,LONG,11745.239443878343,1.16805,1.1677725714285716,1.1682911428571428,10019,False,0,0
2025-08-18T10:10:38.902667+00:00,XAUUSD,LONG,0.019801622607114766,3349.455,3348.358,3350.8630000000003,10009,True,365591099,1703746149
2025-08-18T10:11:35.744495+00:00,EURUSD,LONG,12423.158496739883,1.16797,1.1677077142857144,1.1682134285714285,10019,False,0,0
2025-08-18T10:11:40.008627+00:00,XAUUSD,LONG,0.02053881129271848,3349.3149999999996,3348.257428571428,3350.663857142857,10009,True,365591720,1703746150
2025-08-18T10:12:36.829419+00:00,EURUSD,LONG,12392.12167300841,1.167995,1.167732,1.168227,10019,False,0,0
2025-08-18T10:12:43.192119+00:00,XAUUSD,LONG,0.022416011790710788,3349.9350000000004,3348.9657142857145,3351.151428571429,10009,True,365592816,1703746151
2025-08-18T10:13:35.695684+00:00,EURUSD,LONG,12758.991610743717,1.16794,1.1676845714285715,1.1681731428571427,10019,False,0,0
2025-08-18T10:13:39.748243+00:00,XAUUSD,LONG,0.023804185318507268,3349.925,3349.0122857142856,3351.0565714285717,10009,True,365593470,1703746152
2025-08-18T10:14:35.224394+00:00,EURUSD,LONG,13064.646048113098,1.1679599999999999,1.1677105714285714,1.1681841428571427,10019,False,0,0
2025-08-18T10:14:39.200455+00:00,XAUUSD,LONG,0.024820055492080724,3349.835,3348.959714285714,3350.935428571429,10009,True,365593946,1703746153
2025-08-18T10:15:35.267816+00:00,EURUSD,LONG,13204.005208335397,1.16804,1.1677931428571429,1.1682602857142856,10019,False,0,0
2025-08-18T10:15:38.860624+00:00,XAUUSD,LONG,0.024196173055512114,3350.205,3349.306857142857,3351.3147142857147,10009,True,365595158,1703746154
2025-08-18T10:16:35.972863+00:00,EURUSD,LONG,12808.951178456324,1.16811,1.1678554285714287,1.168341857142857,10019,False,0,0
2025-08-18T10:16:40.073243+00:00,XAUUSD,LONG,0.025368518086348584,3350.6549999999997,3349.798,3351.703,10009,True,365595934,1703746155
2025-08-18T10:17:35.556251+00:00,EURUSD,LONG,12645.994186052909,1.16821,1.167952,1.168447,10019,False,0,0
2025-08-18T10:17:41.029056+00:00,XAUUSD,LONG,0.024568102307558706,3350.8450000000003,3349.959714285714,3351.935428571429,10009,True,365597659,1703746156
2025-08-18T10:18:35.315562+00:00,EURUSD,LONG,12899.75423729263,1.1681,1.1678471428571429,1.1683292857142855,10019,False,0,0
2025-08-18T10:18:39.288915+00:00,XAUUSD,LONG,0.022082852168866872,3349.955,3348.9702857142856,3351.1945714285716,10009,True,365598982,1703746157
2025-08-18T10:19:35.324180+00:00,EURUSD,LONG,13804.237001210673,1.16812,1.1678837142857144,1.1682994285714285,10019,False,0,0
2025-08-18T10:19:38.945954+00:00,XAUUSD,LONG,0.023959480560354643,3349.795,3348.8874285714282,3350.918857142857,10009,True,365599480,1703746158
2025-08-18T10:20:35.485475+00:00,EURUSD,LONG,14304.49999999266,1.16799,1.167762,1.1681819999999998,10019,False,0,0
2025-08-18T10:20:39.164042+00:00,XAUUSD,LONG,0.030265611453558373,3349.575,3350.2934285714286,3348.259857142857,10016,False,0,0
2025-08-18T10:21:35.220121+00:00,EURUSD,LONG,29726.86718750465,1.16795,1.1680597142857143,1.1676354285714288,10019,False,0,0
2025-08-18T10:21:38.788670+00:00,XAUUSD,LONG,0.03230769687965422,3349.425,3350.098,3348.178,10016,False,0,0
2025-08-18T10:22:34.997056+00:00,EURUSD,LONG,13843.877501521563,1.168015,1.1677794285714287,1.168205857142857,10019,False,0,0
2025-08-18T10:22:38.611934+00:00,XAUUSD,SHORT,0.030964467955216377,3349.1549999999997,3349.857142857143,3347.8642857142854,10009,True,365601332,1703746159
2025-08-18T10:23:36.166247+00:00,EURUSD,LONG,33375.17105260362,1.16792,1.1680177142857144,1.1676234285714286,10019,False,0,0
2025-08-18T10:23:40.311836+00:00,XAUUSD,SHORT,0.031116495604153083,3348.9449999999997,3349.6437142857144,3347.659428571428,10009,True,365602094,1703746160
2025-08-18T10:24:35.045245+00:00,EURUSD,LONG,36938.54126206912,1.16795,1.168038285714286,1.1676675714285716,10019,False,0,0
2025-08-18T10:24:38.892733+00:00,XAUUSD,SHORT,0.029556490580680266,3348.955,3349.6905714285717,3347.6141428571427,10009,True,365603151,1703746161
2025-08-18T10:25:37.071921+00:00,EURUSD,LONG,37297.64705884713,1.16791,1.1679974285714285,1.1676288571428572,10019,False,0,0
2025-08-18T10:25:40.725849+00:00,XAUUSD,SHORT,0.028740334277627403,3348.965,3349.7214285714285,3347.717857142857,10009,True,365603737,1703746162
2025-08-18T10:26:35.463601+00:00,EURUSD,LONG,54343.42499984509,1.16797,1.1680300000000001,1.167655,10019,False,0,0
2025-08-18T10:26:39.078671+00:00,XAUUSD,SHORT,0.03146010130246915,3349.005,3349.696,3347.7309999999998,10009,True,365604215,1703746163
2025-08-18T10:27:37.946894+00:00,EURUSD,LONG,36238.199999941404,1.16781,1.1679000000000002,1.1675250000000001,10019,False,0,0
2025-08-18T10:27:43.758373+00:00,XAUUSD,SHORT,0.0327240141904882,3348.665,3349.3294285714287,3347.4308571428573,10009,True,365604638,1703746164
2025-08-18T10:28:35.207767+00:00,EURUSD,LONG,40321.947879822284,1.1678600000000001,1.1679408571428573,1.1675637142857143,10019,False,0,0
2025-08-18T10:28:39.251021+00:00,XAUUSD,SHORT,0.03327143013339594,3348.9750000000004,3349.628285714286,3347.7575714285713,10009,True,365605271,1703746165
2025-08-18T10:29:35.119949+00:00,EURUSD,LONG,16539.006521745207,1.16791,1.1677128571428572,1.1680557142857144,10019,False,0,0
2025-08-18T10:29:38.786418+00:00,XAUUSD,SHORT,0.03526306373114759,3348.865,3349.4814285714288,3347.702857142857,10009,True,365605759,1703746166
2025-08-18T10:30:36.645752+00:00,EURUSD,LONG,16327.274678119244,1.16785,1.1676502857142859,1.1679995714285716,10019,False,0,0
2025-08-18T10:30:40.253049+00:00,XAUUSD,LONG,0.0247552726680847,3349.4049999999997,3348.5274285714286,3350.4838571428572,10009,True,365606618,1703746167
2025-08-18T10:31:37.209767+00:00,EURUSD,LONG,44114.216634439756,1.167895,1.167968857142857,1.1676217142857142,10019,False,0,0
2025-08-18T10:31:40.938395+00:00,XAUUSD,LONG,0.02682003880754615,3349.255,3348.445142857143,3350.232285714286,10009,True,365607272,1703746168
2025-08-18T10:32:35.428331+00:00,EURUSD,LONG,15337.72494955584,1.167865,1.1676525714285713,1.168021142857143,10019,False,0,0
2025-08-18T10:32:39.108125+00:00,XAUUSD,LONG,0.028868108980447723,3349.575,3348.8225714285713,3350.466142857143,10009,True,365607663,1703746169
2025-08-18T10:33:35.300462+00:00,EURUSD,LONG,16105.338983042318,1.1680000000000001,1.1677977142857143,1.1681534285714286,10019,False,0,0
2025-08-18T10:33:38.963141+00:00,XAUUSD,LONG,0.028832087995437808,3349.385,3348.631714285714,3350.2774285714286,10009,True,365608439,1703746170
2025-08-18T10:34:35.532534+00:00,EURUSD,LONG,15702.923553697301,1.16806,1.1678525714285712,1.168221142857143,10019,False,0,0
2025-08-18T10:34:39.468859+00:00,XAUUSD,SHORT,0.03769013141579916,3349.145,3349.721142857143,3348.043285714286,10009,True,365608963,1703746171
2025-08-18T10:35:35.116622+00:00,EURUSD,LONG,38318.85882347858,1.167955,1.1680400000000002,1.167665,10019,False,0,0
2025-08-18T10:35:38.805483+00:00,XAUUSD,SHORT,0.03837304216104168,3349.0249999999996,3349.590857142857,3347.938714285714,10009,True,365609487,1703746172
2025-08-18T10:36:35.194650+00:00,EURUSD,LONG,15025.783783779478,1.168015,1.1677982857142857,1.1681775714285716,10019,False,0,0
2025-08-18T10:36:39.725948+00:00,XAUUSD,SHORT,0.03145708134962213,3348.965,3349.655142857143,3347.692285714286,10009,True,365610181,1703746173
2025-08-18T10:37:35.438742+00:00,EURUSD,LONG,15192.008999999423,1.1681,1.1678857142857142,1.1682714285714286,10019,False,0,0
2025-08-18T10:37:39.390653+00:00,XAUUSD,LONG,0.02484384137367588,3349.365,3348.4914285714285,3350.537857142857,10009,True,365611122,1703746174
2025-08-18T10:38:35.854630+00:00,EURUSD,LONG,14136.471774192065,1.16806,1.1678297142857144,1.1682304285714287,10019,False,0,0
2025-08-18T10:38:39.498961+00:00,XAUUSD,SHORT,0.03152395310230067,3349.1549999999997,3349.8434285714284,3347.884857142857,10009,True,365612268,1703746175
2025-08-18T10:39:35.026016+00:00,EURUSD,LONG,14178.391101433954,1.168055,1.1678254285714287,1.1682368571428572,10019,False,0,0
2025-08-18T10:39:38.721939+00:00,XAUUSD,SHORT,0.02856833364678349,3349.115,3349.8745714285715,3347.738142857143,10009,True,365613076,1703746176
2025-08-18T10:40:35.746897+00:00,EURUSD,LONG,14284.285579939175,1.168125,1.167897142857143,1.1683042857142858,10019,False,0,0
2025-08-18T10:40:39.354505+00:00,XAUUSD,SHORT,0.028342985631660128,3349.085,3349.850571428571,3347.6991428571428,10009,True,365613655,1703746177
2025-08-18T10:41:35.145885+00:00,EURUSD,LONG,14833.06835937732,1.1681,1.1678805714285714,1.1682791428571428,10019,False,0,0
2025-08-18T10:41:39.015152+00:00,XAUUSD,SHORT,0.02837485895760317,3348.7650000000003,3349.5297142857144,3347.3804285714286,10009,True,365614235,1703746178
2025-08-18T10:42:37.691572+00:00,EURUSD,LONG,15185.757999999423,1.16811,1.1678957142857143,1.1682814285714287,10019,False,0,0
2025-08-18T10:42:41.366561+00:00,XAUUSD,LONG,0.021343300070273356,3349.255,3348.2385714285715,3350.5421428571426,10009,True,365615124,1703746179
2025-08-18T10:43:37.935102+00:00,EURUSD,LONG,14657.55405405772,1.16814,1.167918,1.168323,10019,False,0,0
2025-08-18T10:43:41.602322+00:00,XAUUSD,LONG,0.021469424572323193,3349.375,3348.3645714285717,3350.653142857143,10009,True,365615852,1703746180
2025-08-18T10:44:35.159097+00:00,EURUSD,LONG,13713.227573756974,1.168105,1.1678677142857143,1.1682984285714286,10019,False,0,0
2025-08-18T10:44:38.745930+00:00,XAUUSD,LONG,0.02332941158396062,3349.4449999999997,3348.5151428571426,3350.6022857142857,10009,True,365616352,1703746181
2025-08-18T10:45:35.505852+00:00,EURUSD,LONG,14828.59765625232,1.16821,1.1679905714285714,1.168389142857143,10019,False,0,0
2025-08-18T10:45:39.155802+00:00,XAUUSD,LONG,0.023030711360529667,3349.545,3348.6031428571428,3350.7202857142856,10009,True,365617081,1703746182
2025-08-18T10:46:35.104656+00:00,EURUSD,LONG,14607.419499678457,1.168205,1.1679822857142856,1.1683765714285714,10019,False,0,0
2025-08-18T10:46:38.749467+00:00,XAUUSD,LONG,0.02330311281657921,3349.2749999999996,3348.3442857142854,3350.433571428571,10009,True,365617505,1703746183
2025-08-18T10:47:35.665017+00:00,EURUSD,LONG,14613.870346607018,1.1682899999999998,1.1680674285714285,1.168448857142857,10019,False,0,0
2025-08-18T10:47:39.509714+00:00,XAUUSD,SHORT,0.03099640596282041,3348.9449999999997,3349.6445714285715,3347.6581428571426,10009,True,365617897,1703746184
2025-08-18T10:48:35.914835+00:00,EURUSD,LONG,15114.722111553712,1.16821,1.1679948571428571,1.1683827142857144,10019,False,0,0
2025-08-18T10:48:39.679663+00:00,XAUUSD,SHORT,0.02883346950408058,3348.9049999999997,3349.656857142857,3347.539714285714,10009,True,365618698,1703746185
2025-08-18T10:49:35.480989+00:00,EURUSD,LONG,15809.142708344338,1.16821,1.1680042857142858,1.1683685714285714,10019,False,0,0
2025-08-18T10:49:39.062775+00:00,XAUUSD,SHORT,0.03007088765601417,3348.395,3349.1160000000004,3347.076,10009,True,365619077,1703746186
2025-08-18T10:50:35.609315+00:00,EURUSD,LONG,16009.922995790203,1.16811,1.1679068571428572,1.1682647142857143,10019,False,0,0
2025-08-18T10:50:39.780217+00:00,XAUUSD,SHORT,0.03385546955162447,3348.2349999999997,3348.8754285714285,3347.036857142857,10009,True,365619707,1703746187
2025-08-18T10:51:36.088577+00:00,EURUSD,LONG,15367.95445342305,1.16826,1.1680482857142855,1.1684275714285712,10019,False,0,0
2025-08-18T10:51:39.561021+00:00,XAUUSD,SHORT,0.026309629180383837,3347.455,3346.6305714285713,3348.454142857143,10016,False,0,0
2025-08-18T10:52:35.391438+00:00,EURUSD,LONG,16291.305793999056,1.16821,1.1680102857142858,1.1683595714285715,10019,False,0,0
2025-08-18T10:52:38.887902+00:00,XAUUSD,SHORT,0.02561842922221469,3347.2749999999996,3346.4282857142857,3348.3075714285715,10016,False,0,0
2025-08-18T10:53:35.603832+00:00,EURUSD,LONG,16430.90151513969,1.1682000000000001,1.168002,1.168347,10019,False,0,0
2025-08-18T10:53:39.157679+00:00,XAUUSD,SHORT,0.028216088087712015,3347.505,3346.7362857142857,3348.4205714285713,10016,False,0,0
2025-08-18T10:54:34.917825+00:00,EURUSD,LONG,41106.11642594755,1.1679300000000001,1.168009142857143,1.167636285714286,10019,False,0,0
2025-08-18T10:54:39.714806+00:00,XAUUSD,SHORT,0.0355112538011575,3347.9849999999997,3348.595714285714,3346.8814285714284,10009,True,365626081,1703746188
2025-08-18T10:55:35.663785+00:00,EURUSD,LONG,34826.58944958036,1.1680700000000002,1.1681634285714286,1.167779857142857,10019,False,0,0
2025-08-18T10:55:39.206079+00:00,XAUUSD,SHORT,0.028472516407279866,3347.4049999999997,3346.6431428571427,3348.310285714286,10016,False,0,0
2025-08-18T10:56:35.142982+00:00,EURUSD,LONG,33303.252192954555,1.16805,1.1681477142857144,1.1677534285714286,10019,False,0,0
2025-08-18T10:56:38.971225+00:00,XAUUSD,SHORT,0.0288657726667761,3347.135,3346.3834285714283,3348.024857142857,10016,False,0,0
2025-08-18T10:57:35.621797+00:00,EURUSD,LONG,37222.89460796122,1.16806,1.1681474285714284,1.1677788571428571,10019,False,0,0
